Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Army,Operation and Maintenance,2013,Constant,84833e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2013,Constant,20535e6,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2013,Constant,8549e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2013,Constant,2895e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2013,Constant,536e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2013,Constant,2556e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2013,Constant,-918e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2013,Current,64954e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2013,Current,79171e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2013,Current,18847e6,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2013,Current,7908e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2013,Current,2661e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2013,Current,495e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2013,Current,2369e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2013,Current,-851e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2014,Constant,66169e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2014,Constant,81448e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2014,Constant,19528e6,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2014,Constant,7569e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2014,Constant,1799e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2014,Constant,578e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2014,Constant,187e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2014,Constant,-504e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2014,Current,61968e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2014,Current,7691e7,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2014,Current,18161e6,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2014,Current,7083e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2014,Current,1679e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2014,Current,54e7,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2014,Current,175e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2014,Current,-474e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2015,Constant,62782e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2015,Constant,67513e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2015,Constant,16851e6,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2015,Constant,7112e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2015,Constant,1063e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2015,Constant,454e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2015,Constant,934e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2015,Constant,-1003e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2015,Current,59471e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2015,Current,64526e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2015,Current,1591e7,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2015,Current,6739e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2015,Current,1008e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2015,Current,43e7,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2015,Current,888e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2015,Current,-955e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2016,Constant,6033e7,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2016,Constant,63688e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2016,Constant,2027e7,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2016,Constant,8164e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2016,Constant,1149e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2016,Constant,461e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2016,Constant,-246e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2016,Constant,-397e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2016,Current,57936e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2016,Current,61254e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2016,Current,19488e6,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2016,Current,7852e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2016,Current,1105e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2016,Current,443e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2016,Current,-237e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2016,Current,-382e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2017,Constant,59622e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2017,Constant,65074e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2017,Constant,20243e6,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2017,Constant,7883e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2017,Constant,991e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2017,Constant,493e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2017,Constant,7e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2017,Constant,-111e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2017,Current,58397e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2017,Current,63818e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2017,Current,19846e6,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2017,Current,7728e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2017,Current,971e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2017,Current,483e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2017,Current,7e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2017,Current,-109e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2018,Constant,58049e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2018,Constant,49378e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2018,Constant,18567e6,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2018,Constant,9457e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2018,Constant,1263e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2018,Constant,529e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2018,Constant,84e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2018,Constant,-109e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Personnel,2018,Current,58049e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Operation and Maintenance,2018,Current,49378e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Procurement,2018,Current,18567e6,tbl.6-19,All enacted war and supplemental funding is included
Army,RDT&E,2018,Current,9457e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Military Construction,2018,Current,1263e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Family Housing,2018,Current,529e6,tbl.6-19,All enacted war and supplemental funding is included
Army,Revolving and Management Funds,2018,Current,84e6,tbl.6-19,All enacted war and supplemental funding is included
Army,"Trust, Receipts, and Other",2018,Current,-109e6,tbl.6-19,All enacted war and supplemental funding is included
Navy,Military Personnel,1948,Constant,31171e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,1948,Constant,23474e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,1948,Constant,15184e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,1948,Constant,1996e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,1948,Constant,89e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,1948,Constant,0,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,1948,Constant,0,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",1948,Constant,-3207e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,1948,Current,1509e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,1948,Current,1414e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,1948,Current,1385e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,1948,Current,168e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,1948,Current,1e8,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,1948,Current,0,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,1948,Current,0,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",1948,Current,-364e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,1949,Constant,30591e6,tbl.6-20,All enacted war and supplemental funding is included
