Military.Department,FY,Account,Public.Law.Title,Amount,spending.type,Source_Data
Air Force,2001,Base,Family..Housing,107e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,Family..Housing,14e6,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2002,Base,Family..Housing,1374e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2003,Base,Family..Housing,1534e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,Family..Housing,2e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Base,Family..Housing,1434e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,Family..Housing,7e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,Family..Housing,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2005,Base,Family..Housing,1669e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,Family..Housing,11e6,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Base,Family..Housing,1761e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,Family..Housing,325e6,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,Family..Housing,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2001,Base,Revolving.Funds...Other,12e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,Revolving.Funds...Other,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2002,Base,Revolving.Funds...Other,34e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2003,Base,Revolving.Funds...Other,24e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Base,Revolving.Funds...Other,0,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,Revolving.Funds...Other,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2005,Base,Revolving.Funds...Other,0,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,Revolving.Funds...Other,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Base,Revolving.Funds...Other,212e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,Revolving.Funds...Other,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,Revolving.Funds...Other,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2007,Base,Military.Personnel,30163e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,Military.Personnel,1626e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,Military.Personnel,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2008,Base,Military.Personnel,30677e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Military.Personnel,1503e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Base,Military.Personnel,31847e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Military.Personnel,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Military.Personnel,75e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Military.Personnel,1561e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Base,Military.Personnel,33614e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Military.Personnel,1792e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Military.Personnel,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2011,Base,Military.Personnel,34235e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Military.Personnel,1805e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2012,Base,Military.Personnel,35131e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Military.Personnel,1493e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Base,O.M,38584e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,O.M,9653e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,O.M,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2008,Base,O.M,40957e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,O.M,11268e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Base,O.M,44353e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,O.M,1135e6,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,O.M,414e7,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,O.M,5601e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Base,O.M,42267e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,O.M,1356e7,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,O.M,218e6,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2011,Base,O.M,4582e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,O.M,13538e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2012,Base,O.M,47007e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,O.M,10595e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Base,Procurement,3149e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,Procurement,7945e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,Procurement,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2008,Base,Procurement,35136e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Procurement,8679e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Base,Procurement,35938e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Procurement,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Procurement,1658e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Procurement,6585e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Base,Procurement,3583e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Procurement,4556e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Procurement,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2011,Base,Procurement,36277e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Procurement,5512e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2012,Base,Procurement,3602e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Procurement,4472e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Base,RDT.E,24342e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,RDT.E,224e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,RDT.E,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2008,Base,RDT.E,26261e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,RDT.E,368e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Base,RDT.E,26305e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,RDT.E,75e6,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,RDT.E,36e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,RDT.E,-127e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Base,RDT.E,277e8,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,RDT.E,247e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,RDT.E,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2011,Base,RDT.E,26982e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,RDT.E,499e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2012,Base,RDT.E,26113e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,RDT.E,26e7,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Base,Military.Construction,2285e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,Military.Construction,43e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,Military.Construction,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2008,Base,Military.Construction,2507e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Military.Construction,582e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Base,Military.Construction,2591e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Military.Construction,23e7,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Military.Construction,282e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Base,Military.Construction,2317e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Military.Construction,881e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Military.Construction,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2011,Base,Military.Construction,1416e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Military.Construction,195e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2012,Base,Military.Construction,1468e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Military.Construction,-35e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Base,Family..Housing,19e8,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,Family..Housing,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2008,Base,Family..Housing,1001e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Base,Family..Housing,99e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Family..Housing,97e6,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Base,Family..Housing,569e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Family..Housing,8e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Family..Housing,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2011,Base,Family..Housing,591e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2012,Base,Family..Housing,49e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Base,Revolving.Funds...Other,44e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,Revolving.Funds...Other,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2008,Base,Revolving.Funds...Other,6e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Revolving.Funds...Other,548e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Base,Revolving.Funds...Other,61e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Revolving.Funds...Other,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Revolving.Funds...Other,15e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Base,Revolving.Funds...Other,64e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Revolving.Funds...Other,863e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Revolving.Funds...Other,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2011,Base,Revolving.Funds...Other,67e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Revolving.Funds...Other,17e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2012,Base,Revolving.Funds...Other,65e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Revolving.Funds...Other,12e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Base,Military.Personnel,34704e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Military.Personnel,9e8,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Military.Personnel,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2014,Base,Military.Personnel,35103e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Military.Personnel,784e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Military.Personnel,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2015,Base,Military.Personnel,33617e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Military.Personnel,756e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Military.Personnel,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2016,Base,Military.Personnel,34026e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Military.Personnel,778e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2017,Base,Military.Personnel,3457e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Military.Personnel,915e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Base,Military.Personnel,34693e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,Military.Personnel,915e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,Military.Personnel,0,uncategorized,"FY19 Green Book, tbl 2.1"
Air Force,2019,Base,Military.Personnel,37963e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,Military.Personnel,991e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Base,O.M,4255e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,O.M,9508e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,O.M,14e6,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2014,Base,O.M,43196e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,O.M,12795e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,O.M,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2015,Base,O.M,44596e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,O.M,10531e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,O.M,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2016,Base,O.M,44442e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,O.M,11336e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2017,Base,O.M,4592e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,O.M,12859e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Base,O.M,45406e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,O.M,12767e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,O.M,19e6,uncategorized,"FY19 Green Book, tbl 2.1"
Air Force,2019,Base,O.M,52045e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,O.M,9362e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Base,Procurement,30341e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Procurement,2611e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Procurement,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2014,Base,Procurement,31259e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Procurement,3131e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Procurement,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2015,Base,Procurement,33914e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Procurement,4484e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Procurement,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2016,Base,Procurement,40939e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Procurement,4247e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2017,Base,Procurement,38102e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Procurement,7604e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Base,Procurement,37853e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,Procurement,7502e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,Procurement,3e8,uncategorized,"FY19 Green Book, tbl 2.1"
Air Force,2019,Base,Procurement,43881e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,Procurement,666e7,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Base,RDT.E,22766e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,RDT.E,3e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,RDT.E,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2014,Base,RDT.E,23655e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,RDT.E,167e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,RDT.E,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2015,Base,RDT.E,23568e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,RDT.E,15e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,RDT.E,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2016,Base,RDT.E,24458e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,RDT.E,17e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2017,Base,RDT.E,27339e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,RDT.E,387e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Base,RDT.E,27577e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,RDT.E,365e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,RDT.E,256e6,uncategorized,"FY19 Green Book, tbl 2.1"
Air Force,2019,Base,RDT.E,40178e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,RDT.E,314e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Base,Military.Construction,482e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Military.Construction,-3e7,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Military.Construction,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2014,Base,Military.Construction,1291e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Military.Construction,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2015,Base,Military.Construction,1045e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Military.Construction,133e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Military.Construction,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2016,Base,Military.Construction,1654e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2017,Base,Military.Construction,1989e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Military.Construction,203e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Base,Military.Construction,1976e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,Military.Construction,216e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,Military.Construction,0,uncategorized,"FY19 Green Book, tbl 2.1"
Air Force,2019,Base,Military.Construction,1958e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,Military.Construction,346e6,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Base,Family..Housing,52e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Family..Housing,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2014,Base,Family..Housing,465e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Family..Housing,0,Other Discretionary,"FY19 Green Book, tbl 2.1"
Air Force,2015,Base,Family..Housing,328e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Family..Housing,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2016,Base,Family..Housing,492e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2017,Base,Family..Housing,336e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Base,Family..Housing,334e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2018,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2018,Missile Defeat,Family..Housing,0,uncategorized,"FY19 Green Book, tbl 2.1"
Air Force,2019,Base,Family..Housing,396e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2019,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Base,Revolving.Funds...Other,45e6,"Base, Discretionary","FY19 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Revolving.Funds...Other,1e7,OCO.GWOT,"FY19 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Revolving.Funds...Other,0,Emergency Relief,"FY19 Green Book, tbl 2.1"
Air Force,2014,Base,Revolving.Funds...Other,15e7,"Base, Discretionary","FY19 Green Book, tbl 2.1"
