Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Navy,Military Personnel,2013,Constant,51137e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2013,Constant,61443e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2013,Constant,44343e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2013,Constant,16558e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2013,Constant,1903e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2013,Constant,465e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2013,Constant,925e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2013,Constant,-73e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2013,Current,46183e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2013,Current,57664e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2013,Current,40133e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2013,Current,15174e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2013,Current,1714e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2013,Current,424e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2013,Current,84e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2013,Current,-67e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2014,Constant,50237e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2014,Constant,58964e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2014,Constant,46024e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2014,Constant,16216e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2014,Constant,196e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2014,Constant,49e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2014,Constant,3012e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2014,Constant,-22e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2014,Current,45993e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2014,Current,55875e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2014,Current,42222e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2014,Current,15029e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2014,Current,1791e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2014,Current,453e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2014,Current,2792e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2014,Current,-205e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2015,Constant,49486e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2015,Constant,56577e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2015,Constant,449e8,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2015,Constant,16921e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2015,Constant,1345e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2015,Constant,395e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2015,Constant,2012e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2015,Constant,-175e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2015,Current,45818e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2015,Current,54241e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2015,Current,41806e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2015,Current,15871e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2015,Current,1249e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2015,Current,37e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2015,Current,1887e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2015,Current,-164e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2016,Constant,48848e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2016,Constant,58084e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2016,Constant,50343e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2016,Constant,18964e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2016,Constant,2036e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2016,Constant,381e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2016,Constant,298e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2016,Constant,2e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2016,Current,45837e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2016,Current,54962e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2016,Current,47655e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2016,Current,18042e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2016,Current,1924e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2016,Current,362e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2016,Current,2833e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2016,Current,2e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2017,Constant,48353e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2017,Constant,57399e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2017,Constant,51836e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,2017,Constant,18382e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,2017,Constant,1727e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,2017,Constant,409e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,2017,Constant,2876e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",2017,Constant,-118e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,2017,Current,46233e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,2017,Current,55397e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,2017,Current,49934e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
