source.table,budget.type,deflator.type,public.law.title,FY,amount
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1954,0
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1954,866000000
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1954,-2372000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1954,479626000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1954,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1955,11140000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1955,424000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1955,8036000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1955,6762000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1955,2335000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1955,896000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1955,75000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1955,1119000000
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1955,-362000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1955,30425000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1955,5116000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1955,111538000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1955,66870000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1955,21990000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1955,7731000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1955,614000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1955,9122000000
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1955,-2951000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1955,428176000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1955,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1956,11058000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1956,495000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1956,9009000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1956,8016000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1956,3340000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1956,1269000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1956,0
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1956,0
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1956,-396000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1956,32791000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1956,5596000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1956,116277000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1956,78026000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1956,28652000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1956,10375000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1956,0
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1956,0
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1956,-3102000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1956,432658000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1956,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1957,11038000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1957,515000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1957,9526000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1957,9405000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1957,4220000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1957,1475000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1957,75000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1957,0
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1957,-339000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1957,35916000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1957,5604000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1957,117603000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1957,86673000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1957,34136000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1957,11495000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1957,557000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1957,0
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1957,-2467000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1957,452319000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1957,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1958,10415000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1958,567000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1958,10108000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1958,9477000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1958,3964000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1958,2086000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1958,55000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1958,75000000
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1958,224000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1958,36971000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1958,6116000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1958,118300000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1958,88295000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1958,31946000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1958,16170000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1958,402000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1958,540000000
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1958,1612000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1958,447741000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1958,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1959,10823000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1959,640000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1959,10276000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1959,12709000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1959,5278000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1959,1384000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1959,57000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1959,0
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1959,234000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1959,41402000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1959,6452000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1959,115925000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1959,112786000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1959,41186000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1959,10923000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1959,406000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1959,0
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1959,1644000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1959,468074000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1959,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1960,10881000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1960,715000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1960,10317000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1960,11596000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1960,5725000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1960,1364000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1960,30000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1960,0
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1960,279000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1960,40907000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1960,7267000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1960,113096000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1960,100095000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1960,43914000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1960,10604000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1960,217000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1960,0
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1960,1977000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1960,453562000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1960,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1961,10989000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1961,790000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1961,10702000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1961,11716000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1961,6033000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1961,1061000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1961,30000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1961,0
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1961,65000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1961,41386000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1961,8049000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1961,111626000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1961,104584000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1961,45750000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1961,8242000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1961,212000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1961,0
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1961,451000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1961,454695000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1961,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1962,11790000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1962,920000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1962,11503000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1962,15746000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1962,6402000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1962,787000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1962,440000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1962,325000000
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1962,101000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1962,48014000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1962,9370000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1962,118043000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1962,138030000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1962,48345000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1962,6083000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1962,3412000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1962,2281000000
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1962,710000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1962,516664000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1962,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1963,11713000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1963,1026000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1963,11496000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1963,16647000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1963,6993000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1963,1204000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1963,590000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1963,1000000
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1963,-109000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1963,49560000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1963,10534000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1963,115649000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1963,142208000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1963,52277000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1963,8874000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1963,4455000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1963,6000000
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1963,-764000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1963,519847000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1963,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1964,12655000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1964,1228000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1964,11705000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1964,15645000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1964,6984000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1964,949000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1964,644000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1964,0
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1964,-183000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1964,49627000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1964,12119000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1964,114900000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1964,126553000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1964,51712000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1964,6874000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1964,4794000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1964,0
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1964,-1277000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1964,502963000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1964,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1965,13257000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1965,1399000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1965,12603000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1965,13836000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1965,6483000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1965,1049000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1965,631000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1965,0
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1965,-200000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1965,49058000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1965,13576000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1965,117565000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1965,109163000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1965,47025000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1965,7283000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1965,4641000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1965,0
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1965,-1380000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1965,486201000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1965,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1966,15473000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1966,1600000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1966,15339000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1966,20013000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1966,6746000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1966,2566000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1966,666000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1966,1383000000
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1966,-231000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1966,63555000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1966,14855000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1966,134914000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1966,146032000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1966,47375000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1966,16589000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1966,4743000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1966,9237000000
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1966,-1543000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1966,570734000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1966,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1967,18377000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1967,1839000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1967,19441000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1967,22871000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1967,7172000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1967,1098000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1967,507000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1967,1014000000
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1967,-143000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1967,72177000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1967,16469000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1967,161143000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1967,160146000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1967,48695000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1967,7026000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1967,3554000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1967,6536000000
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1967,-920000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1967,625190000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1967,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1968,20023000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1968,2095000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1968,20961000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1968,23408000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1968,7285000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1968,1543000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1968,612000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1968,516000000
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1968,-157000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1968,76286000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1968,18153000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1968,168945000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1968,156775000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1968,47945000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1968,9334000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1968,4117000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1968,3220000000
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1968,-979000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1968,638361000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1968,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1969,21427000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1969,2450000000
tbl.6.08.BA.by.Public.Law,BA,current,OM,1969,22349000000
tbl.6.08.BA.by.Public.Law,BA,current,procurement,1969,20543000000
tbl.6.08.BA.by.Public.Law,BA,current,RDTE,1969,7629000000
tbl.6.08.BA.by.Public.Law,BA,current,MILCON,1969,1168000000
tbl.6.08.BA.by.Public.Law,BA,current,family.housing,1969,512000000
tbl.6.08.BA.by.Public.Law,BA,current,revolving.and.management.funds,1969,961000000
tbl.6.08.BA.by.Public.Law,BA,current,trust.receipts.and.other,1969,-133000000
tbl.6.08.BA.by.Public.Law,BA,current,OCO.placeholder,1969,76905000000
tbl.6.08.BA.by.Public.Law,BA,constant,military.personnel,1969,20149000000
tbl.6.08.BA.by.Public.Law,BA,constant,retired.pay.Defense,1969,171725000000
tbl.6.08.BA.by.Public.Law,BA,constant,OM,1969,131736000000
tbl.6.08.BA.by.Public.Law,BA,constant,procurement,1969,48389000000
tbl.6.08.BA.by.Public.Law,BA,constant,RDTE,1969,6784000000
tbl.6.08.BA.by.Public.Law,BA,constant,MILCON,1969,3399000000
tbl.6.08.BA.by.Public.Law,BA,constant,family.housing,1969,5809000000
tbl.6.08.BA.by.Public.Law,BA,constant,revolving.and.management.funds,1969,-806000000
tbl.6.08.BA.by.Public.Law,BA,constant,trust.receipts.and.other,1969,619556000000
tbl.6.08.BA.by.Public.Law,BA,constant,OCO.placeholder,1969,0
tbl.6.08.BA.by.Public.Law,BA,current,military.personnel,1970,22995000000
tbl.6.08.BA.by.Public.Law,BA,current,retired.pay.Defense,1970,2858000000
