source.table,budget.type,deflator.type,FY,major.force.program,amount
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2003,special.operations.forces,9864000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2004,special.operations.forces,9218000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2005,special.operations.forces,8886000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2006,special.operations.forces,11149000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2007,special.operations.forces,14244000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2008,special.operations.forces,15599000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2009,special.operations.forces,15354000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2010,special.operations.forces,14537000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2011,special.operations.forces,17158000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2012,special.operations.forces,17861000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2013,special.operations.forces,16454000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2014,special.operations.forces,15972000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2015,special.operations.forces,17191000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2016,special.operations.forces,17546000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2017,special.operations.forces,18706000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2018,special.operations.forces,19601000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2019,special.operations.forces,20062000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2020,special.operations.forces,20332000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2021,special.operations.forces,19925000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2022,special.operations.forces,19277000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2023,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2024,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2025,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2026,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1962,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1963,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1964,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1965,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1966,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1967,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1968,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1969,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1970,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1971,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1972,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1973,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1974,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1975,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1976,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1977,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1978,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1979,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1980,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1981,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1982,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1983,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1984,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1985,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1986,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1987,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1988,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1989,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1990,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1991,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1992,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1993,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1994,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1995,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1996,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1997,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1998,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1999,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2000,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2001,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2002,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2003,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2004,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2005,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2006,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2007,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2008,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2009,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2010,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2011,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2012,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2013,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2014,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2015,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2016,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2017,space,687000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2018,space,12552000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2019,space,12268000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2020,space,14341000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2021,space,19175000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2022,space,21615000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2023,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2024,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2025,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2026,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1962,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1963,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1964,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1965,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1966,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1967,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1968,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1969,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1970,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1971,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1972,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1973,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1974,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1975,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1976,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1977,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1978,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1979,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1980,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1981,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1982,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1983,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1984,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1985,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1986,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1987,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1988,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1989,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1990,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1991,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1992,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1993,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1994,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1995,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1996,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1997,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1998,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1999,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2000,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2001,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2002,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2003,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2004,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2005,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2006,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2007,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2008,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2009,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2010,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2011,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2012,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2013,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2014,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2015,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2016,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2017,space,760000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2018,space,13563000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2019,space,12971000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2020,space,14872000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2021,space,19548000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2022,space,21615000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2023,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2024,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2025,space,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2026,space,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1962,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1963,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1964,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1965,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1966,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1967,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1968,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1969,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1970,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1971,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1972,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1973,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1974,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1975,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1976,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1977,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1978,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1979,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1980,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1981,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1982,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1983,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1984,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1985,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1986,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1987,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1988,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1989,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1990,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1991,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1992,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1993,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1994,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1995,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1996,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1997,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1998,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1999,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2000,non.MFP,122000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2001,non.MFP,3000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2002,non.MFP,66000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2003,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2004,non.MFP,-213000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2005,non.MFP,-249000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2006,non.MFP,-141000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2007,non.MFP,-620000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2008,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2009,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2010,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2011,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2012,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2013,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2014,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2015,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2016,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2017,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2018,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2019,non.MFP,39000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2020,non.MFP,47000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2021,non.MFP,7000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2022,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2023,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2024,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2025,non.MFP,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2026,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1962,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1963,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1964,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1965,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1966,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1967,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1968,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1969,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1970,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1971,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1972,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1973,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1974,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1975,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1976,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1977,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1978,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1979,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1980,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1981,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1982,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1983,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1984,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1985,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1986,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1987,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1988,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1989,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1990,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1991,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1992,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1993,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1994,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1995,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1996,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1997,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1998,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1999,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2000,non.MFP,200000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2001,non.MFP,4000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2002,non.MFP,101000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2003,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2004,non.MFP,-308000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2005,non.MFP,-346000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2006,non.MFP,-189000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2007,non.MFP,-802000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2008,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2009,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2010,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2011,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2012,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2013,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2014,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2015,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2016,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2017,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2018,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2019,non.MFP,41000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2020,non.MFP,49000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2021,non.MFP,7000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2022,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2023,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2024,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2025,non.MFP,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2026,non.MFP,0
