Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes,source.file
Army,Revolving and Management Funds,1961,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1961,Current,14e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1962,Constant,60404e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1962,Constant,34018e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1962,Constant,16667e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1962,Constant,9432e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1962,Constant,1199e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1962,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1962,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1962,Constant,135e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1962,Current,4121e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1962,Current,3774e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1962,Current,2532e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1962,Current,1337e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1962,Current,165e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1962,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1962,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1962,Current,21e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1963,Constant,58378e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1963,Constant,31616e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1963,Constant,16527e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1963,Constant,9303e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1963,Constant,1204e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1963,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1963,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1963,Constant,-148e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1963,Current,4079e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1963,Current,3538e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1963,Current,2519e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1963,Current,1329e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1963,Current,166e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1963,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1963,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1963,Current,-23e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1964,Constant,58572e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1964,Constant,30641e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1964,Constant,18858e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1964,Constant,9637e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1964,Constant,1482e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1964,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1964,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1964,Constant,-249e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1964,Current,446e7,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1964,Current,3534e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1964,Current,2906e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1964,Current,1402e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1964,Current,211e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1964,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1964,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1964,Current,-39e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1965,Constant,59014e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1965,Constant,3061e7,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1965,Constant,11493e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1965,Constant,9351e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1965,Constant,2336e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1965,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1965,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1965,Constant,-304e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1965,Current,4719e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1965,Current,3738e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1965,Current,1783e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1965,Current,1402e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1965,Current,361e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1965,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1965,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1965,Current,-48e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1966,Constant,64191e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1966,Constant,38449e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1966,Constant,26688e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1966,Constant,9463e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1966,Constant,5828e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1966,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1966,Constant,1451e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1966,Constant,-612e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1966,Current,5685e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1966,Current,5054e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1966,Current,4312e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1966,Current,1464e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1966,Current,978e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1966,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1966,Current,237e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1966,Current,-1e8,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1967,Constant,7872e7,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1967,Constant,5243e7,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1967,Constant,33545e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1967,Constant,9969e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1967,Constant,2387e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1967,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1967,Constant,2806e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1967,Constant,-383e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1967,Current,7467e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1967,Current,7523e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1967,Current,5598e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1967,Current,1597e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1967,Current,403e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1967,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1967,Current,475e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1967,Current,-65e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1968,Constant,84539e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1968,Constant,56574e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1968,Constant,37091e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1968,Constant,9401e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1968,Constant,2699e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1968,Constant,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Revolving and Management Funds,1968,Constant,1317e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,"Trust, Receipts, and Other",1968,Constant,-384e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Personnel,1968,Current,8432e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Operation and Maintenance,1968,Current,8373e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Procurement,1968,Current,64e8,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,RDT&E,1968,Current,1558e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Military Construction,1968,Current,481e6,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
Army,Family Housing,1968,Current,0.0,6-19,All enacted war and supplemental funding is included,FY17 6-19_Army BA by Title.xlsx
