budget.type,service,source.table,deflator.type,public.law.title,FY,amount
outlays,usaf,6.18,constant,O.M.,1980,43257000000
outlays,usaf,6.18,constant,Procurement,1980,33921000000
outlays,usaf,6.18,constant,RDT.E,1980,13697000000
outlays,usaf,6.18,constant,MILCON,1980,1501000000
outlays,usaf,6.18,constant,family.housing,1980,0
outlays,usaf,6.18,constant,revolving.and.management,1980,0
outlays,usaf,6.18,current,MILPERS,1981,10576000000
outlays,usaf,6.18,current,O.M.,1981,16860000000
outlays,usaf,6.18,current,Procurement,1981,16689000000
outlays,usaf,6.18,current,RDT.E,1981,7133000000
outlays,usaf,6.18,current,MILCON,1981,1042000000
outlays,usaf,6.18,current,family.housing,1981,41000000
outlays,usaf,6.18,current,revolving.and.management,1981,28000000
outlays,usaf,6.18,constant,MILPERS,1981,41619000000
outlays,usaf,6.18,constant,O.M.,1981,46034000000
outlays,usaf,6.18,constant,Procurement,1981,40892000000
outlays,usaf,6.18,constant,RDT.E,1981,17859000000
outlays,usaf,6.18,constant,MILCON,1981,2425000000
outlays,usaf,6.18,constant,family.housing,1981,95000000
outlays,usaf,6.18,constant,revolving.and.management,1981,71000000
outlays,usaf,6.18,current,MILPERS,1982,12272000000
outlays,usaf,6.18,current,O.M.,1982,18477000000
outlays,usaf,6.18,current,Procurement,1982,23525000000
outlays,usaf,6.18,current,RDT.E,1982,8893000000
outlays,usaf,6.18,current,MILCON,1982,1675000000
outlays,usaf,6.18,current,family.housing,1982,96000000
outlays,usaf,6.18,current,revolving.and.management,1982,79000000
outlays,usaf,6.18,constant,MILPERS,1982,42249000000
outlays,usaf,6.18,constant,O.M.,1982,47533000000
outlays,usaf,6.18,constant,Procurement,1982,54094000000
outlays,usaf,6.18,constant,RDT.E,1982,21068000000
outlays,usaf,6.18,constant,MILCON,1982,3756000000
outlays,usaf,6.18,constant,family.housing,1982,212000000
outlays,usaf,6.18,constant,revolving.and.management,1982,185000000
outlays,usaf,6.18,current,MILPERS,1983,13111000000
outlays,usaf,6.18,current,O.M.,1983,19756000000
outlays,usaf,6.18,current,Procurement,1983,27367000000
outlays,usaf,6.18,current,RDT.E,1983,10591000000
outlays,usaf,6.18,current,MILCON,1983,1597000000
outlays,usaf,6.18,current,family.housing,1983,857000000
outlays,usaf,6.18,current,revolving.and.management,1983,162000000
outlays,usaf,6.18,constant,MILPERS,1983,43146000000
outlays,usaf,6.18,constant,O.M.,1983,50277000000
outlays,usaf,6.18,constant,Procurement,1983,60149000000
outlays,usaf,6.18,constant,RDT.E,1983,24095000000
outlays,usaf,6.18,constant,MILCON,1983,3463000000
outlays,usaf,6.18,constant,family.housing,1983,1895000000
outlays,usaf,6.18,constant,revolving.and.management,1983,364000000
outlays,usaf,6.18,current,MILPERS,1984,13791000000
outlays,usaf,6.18,current,O.M.,1984,20357000000
outlays,usaf,6.18,current,Procurement,1984,35221000000
outlays,usaf,6.18,current,RDT.E,1984,12230000000
outlays,usaf,6.18,current,MILCON,1984,1622000000
outlays,usaf,6.18,current,family.housing,1984,794000000
outlays,usaf,6.18,current,revolving.and.management,1984,1289000000
outlays,usaf,6.18,constant,MILPERS,1984,43391000000
outlays,usaf,6.18,constant,O.M.,1984,51955000000
outlays,usaf,6.18,constant,Procurement,1984,74790000000
outlays,usaf,6.18,constant,RDT.E,1984,26852000000
outlays,usaf,6.18,constant,MILCON,1984,3408000000
outlays,usaf,6.18,constant,family.housing,1984,1715000000
outlays,usaf,6.18,constant,revolving.and.management,1984,2795000000
outlays,usaf,6.18,current,MILPERS,1985,19415000000
outlays,usaf,6.18,current,O.M.,1985,21929000000
outlays,usaf,6.18,current,Procurement,1985,38937000000
outlays,usaf,6.18,current,RDT.E,1985,13108000000
outlays,usaf,6.18,current,MILCON,1985,1715000000
outlays,usaf,6.18,current,family.housing,1985,846000000
outlays,usaf,6.18,current,revolving.and.management,1985,549000000
outlays,usaf,6.18,constant,MILPERS,1985,55453000000
outlays,usaf,6.18,constant,O.M.,1985,54994000000
outlays,usaf,6.18,constant,Procurement,1985,80192000000
outlays,usaf,6.18,constant,RDT.E,1985,27921000000
outlays,usaf,6.18,constant,MILCON,1985,3498000000
outlays,usaf,6.18,constant,family.housing,1985,1780000000
outlays,usaf,6.18,constant,revolving.and.management,1985,1151000000
outlays,usaf,6.18,current,MILPERS,1986,20440000000
outlays,usaf,6.18,current,O.M.,1986,21569000000
outlays,usaf,6.18,current,Procurement,1986,36009000000
outlays,usaf,6.18,current,RDT.E,1986,13110000000
outlays,usaf,6.18,current,MILCON,1986,1652000000
outlays,usaf,6.18,current,family.housing,1986,757000000
outlays,usaf,6.18,current,revolving.and.management,1986,396000000
outlays,usaf,6.18,constant,MILPERS,1986,56207000000
outlays,usaf,6.18,constant,O.M.,1986,54426000000
outlays,usaf,6.18,constant,Procurement,1986,71852000000
outlays,usaf,6.18,constant,RDT.E,1986,27168000000
outlays,usaf,6.18,constant,MILCON,1986,3265000000
outlays,usaf,6.18,constant,family.housing,1986,1556000000
outlays,usaf,6.18,constant,revolving.and.management,1986,807000000
outlays,usaf,6.18,current,MILPERS,1987,21210000000
outlays,usaf,6.18,current,O.M.,1987,21794000000
outlays,usaf,6.18,current,Procurement,1987,33359000000
outlays,usaf,6.18,current,RDT.E,1987,14871000000
outlays,usaf,6.18,current,MILCON,1987,1415000000
outlays,usaf,6.18,current,family.housing,1987,833000000
outlays,usaf,6.18,current,revolving.and.management,1987,140000000
outlays,usaf,6.18,constant,MILPERS,1987,56614000000
outlays,usaf,6.18,constant,O.M.,1987,53809000000
outlays,usaf,6.18,constant,Procurement,1987,64442000000
outlays,usaf,6.18,constant,RDT.E,1987,29821000000
outlays,usaf,6.18,constant,MILCON,1987,2702000000
outlays,usaf,6.18,constant,family.housing,1987,1662000000
outlays,usaf,6.18,constant,revolving.and.management,1987,278000000
outlays,usaf,6.18,current,MILPERS,1988,21612000000
outlays,usaf,6.18,current,O.M.,1988,23270000000
outlays,usaf,6.18,current,Procurement,1988,27770000000
outlays,usaf,6.18,current,RDT.E,1988,15031000000
outlays,usaf,6.18,current,MILCON,1988,1471000000
outlays,usaf,6.18,current,family.housing,1988,888000000
outlays,usaf,6.18,current,revolving.and.management,1988,226000000
outlays,usaf,6.18,constant,MILPERS,1988,55501000000
outlays,usaf,6.18,constant,O.M.,1988,55596000000
outlays,usaf,6.18,constant,Procurement,1988,51775000000
outlays,usaf,6.18,constant,RDT.E,1988,28908000000
outlays,usaf,6.18,constant,MILCON,1988,2708000000
outlays,usaf,6.18,constant,family.housing,1988,1694000000
outlays,usaf,6.18,constant,revolving.and.management,1988,436000000
outlays,usaf,6.18,current,MILPERS,1989,21854000000
outlays,usaf,6.18,current,O.M.,1989,25157000000
outlays,usaf,6.18,current,Procurement,1989,30611000000
outlays,usaf,6.18,current,RDT.E,1989,14551000000
outlays,usaf,6.18,current,MILCON,1989,1408000000
outlays,usaf,6.18,current,family.housing,1989,946000000
outlays,usaf,6.18,current,revolving.and.management,1989,187000000
outlays,usaf,6.18,constant,MILPERS,1989,54343000000
outlays,usaf,6.18,constant,O.M.,1989,57581000000
outlays,usaf,6.18,constant,Procurement,1989,54978000000
outlays,usaf,6.18,constant,RDT.E,1989,26892000000
outlays,usaf,6.18,constant,MILCON,1989,2505000000
outlays,usaf,6.18,constant,family.housing,1989,1738000000
outlays,usaf,6.18,constant,revolving.and.management,1989,346000000
outlays,usaf,6.18,current,MILPERS,1990,21773000000
outlays,usaf,6.18,current,O.M.,1990,25493000000
outlays,usaf,6.18,current,Procurement,1990,30104000000
outlays,usaf,6.18,current,RDT.E,1990,13553000000
outlays,usaf,6.18,current,MILCON,1990,1334000000
outlays,usaf,6.18,current,family.housing,1990,876000000
outlays,usaf,6.18,current,revolving.and.management,1990,111000000
outlays,usaf,6.18,constant,MILPERS,1990,53192000000
outlays,usaf,6.18,constant,O.M.,1990,57102000000
outlays,usaf,6.18,constant,Procurement,1990,52341000000
outlays,usaf,6.18,constant,RDT.E,1990,24146000000
outlays,usaf,6.18,constant,MILCON,1990,2305000000
outlays,usaf,6.18,constant,family.housing,1990,1554000000
outlays,usaf,6.18,constant,revolving.and.management,1990,198000000
outlays,usaf,6.18,current,MILPERS,1991,22717000000
outlays,usaf,6.18,current,O.M.,1991,29020000000
outlays,usaf,6.18,current,Procurement,1991,24514000000
outlays,usaf,6.18,current,RDT.E,1991,11890000000
outlays,usaf,6.18,current,MILCON,1991,1142000000
outlays,usaf,6.18,current,family.housing,1991,962000000
outlays,usaf,6.18,current,revolving.and.management,1991,945000000
outlays,usaf,6.18,constant,MILPERS,1991,52683000000
outlays,usaf,6.18,constant,O.M.,1991,57443000000
outlays,usaf,6.18,constant,Procurement,1991,41451000000
outlays,usaf,6.18,constant,RDT.E,1991,20480000000
outlays,usaf,6.18,constant,MILCON,1991,1926000000
outlays,usaf,6.18,constant,family.housing,1991,1644000000
outlays,usaf,6.18,constant,revolving.and.management,1991,1611000000
outlays,usaf,6.18,current,MILPERS,1992,21306000000
outlays,usaf,6.18,current,O.M.,1992,22829000000
outlays,usaf,6.18,current,Procurement,1992,23539000000
outlays,usaf,6.18,current,RDT.E,1992,13051000000
outlays,usaf,6.18,current,MILCON,1992,1217000000
outlays,usaf,6.18,current,family.housing,1992,1106000000
outlays,usaf,6.18,current,revolving.and.management,1992,0
outlays,usaf,6.18,constant,MILPERS,1992,48112000000
outlays,usaf,6.18,constant,O.M.,1992,46446000000
outlays,usaf,6.18,constant,Procurement,1992,38892000000
outlays,usaf,6.18,constant,RDT.E,1992,21903000000
outlays,usaf,6.18,constant,MILCON,1992,2013000000
outlays,usaf,6.18,constant,family.housing,1992,1856000000
outlays,usaf,6.18,constant,revolving.and.management,1992,0
outlays,usaf,6.18,current,MILPERS,1993,20201000000
outlays,usaf,6.18,current,O.M.,1993,22870000000
outlays,usaf,6.18,current,Procurement,1993,21505000000
outlays,usaf,6.18,current,RDT.E,1993,12789000000
outlays,usaf,6.18,current,MILCON,1993,1036000000
outlays,usaf,6.18,current,family.housing,1993,1164000000
outlays,usaf,6.18,current,revolving.and.management,1993,0
outlays,usaf,6.18,constant,MILPERS,1993,43538000000
outlays,usaf,6.18,constant,O.M.,1993,44707000000
outlays,usaf,6.18,constant,Procurement,1993,34831000000
outlays,usaf,6.18,constant,RDT.E,1993,21015000000
outlays,usaf,6.18,constant,MILCON,1993,1683000000
outlays,usaf,6.18,constant,family.housing,1993,1916000000
outlays,usaf,6.18,constant,revolving.and.management,1993,0
outlays,usaf,6.18,current,MILPERS,1994,18133000000
outlays,usaf,6.18,current,O.M.,1994,24542000000
outlays,usaf,6.18,current,Procurement,1994,17501000000
outlays,usaf,6.18,current,RDT.E,1994,12178000000
outlays,usaf,6.18,current,MILCON,1994,1587000000
outlays,usaf,6.18,current,family.housing,1994,985000000
outlays,usaf,6.18,current,revolving.and.management,1994,12000000
outlays,usaf,6.18,constant,MILPERS,1994,38214000000
outlays,usaf,6.18,constant,O.M.,1994,47030000000
outlays,usaf,6.18,constant,Procurement,1994,27834000000
outlays,usaf,6.18,constant,RDT.E,1994,19671000000
outlays,usaf,6.18,constant,MILCON,1994,2532000000
outlays,usaf,6.18,constant,family.housing,1994,1592000000
outlays,usaf,6.18,constant,revolving.and.management,1994,18000000
outlays,usaf,6.18,current,MILPERS,1995,19593000000
outlays,usaf,6.18,current,O.M.,1995,24537000000
outlays,usaf,6.18,current,Procurement,1995,15829000000
outlays,usaf,6.18,current,RDT.E,1995,11605000000
outlays,usaf,6.18,current,MILCON,1995,1081000000
outlays,usaf,6.18,current,family.housing,1995,1123000000
outlays,usaf,6.18,current,revolving.and.management,1995,5000000
outlays,usaf,6.18,constant,MILPERS,1995,40296000000
outlays,usaf,6.18,constant,O.M.,1995,46452000000
outlays,usaf,6.18,constant,Procurement,1995,24768000000
outlays,usaf,6.18,constant,RDT.E,1995,18346000000
outlays,usaf,6.18,constant,MILCON,1995,1697000000
outlays,usaf,6.18,constant,family.housing,1995,1788000000
outlays,usaf,6.18,constant,revolving.and.management,1995,8000000
outlays,usaf,6.18,current,MILPERS,1996,19276000000
outlays,usaf,6.18,current,O.M.,1996,23405000000
outlays,usaf,6.18,current,Procurement,1996,16619000000
outlays,usaf,6.18,current,RDT.E,1996,12518000000
outlays,usaf,6.18,current,MILCON,1996,1282000000
outlays,usaf,6.18,current,family.housing,1996,1130000000
outlays,usaf,6.18,current,revolving.and.management,1996,0
outlays,usaf,6.18,constant,MILPERS,1996,38784000000
outlays,usaf,6.18,constant,O.M.,1996,43252000000
outlays,usaf,6.18,constant,Procurement,1996,25631000000
outlays,usaf,6.18,constant,RDT.E,1996,19415000000
outlays,usaf,6.18,constant,MILCON,1996,1982000000
outlays,usaf,6.18,constant,family.housing,1996,1776000000
outlays,usaf,6.18,constant,revolving.and.management,1996,0
outlays,usaf,6.18,current,MILPERS,1997,19171000000
outlays,usaf,6.18,current,O.M.,1997,22795000000
outlays,usaf,6.18,current,Procurement,1997,14388000000
outlays,usaf,6.18,current,RDT.E,1997,14090000000
outlays,usaf,6.18,current,MILCON,1997,1576000000
outlays,usaf,6.18,current,family.housing,1997,1119000000
outlays,usaf,6.18,current,revolving.and.management,1997,31000000
outlays,usaf,6.18,constant,MILPERS,1997,37514000000
outlays,usaf,6.18,constant,O.M.,1997,40957000000
outlays,usaf,6.18,constant,Procurement,1997,21907000000
outlays,usaf,6.18,constant,RDT.E,1997,21528000000
outlays,usaf,6.18,constant,MILCON,1997,2411000000
outlays,usaf,6.18,constant,family.housing,1997,1739000000
outlays,usaf,6.18,constant,revolving.and.management,1997,46000000
outlays,usaf,6.18,current,MILPERS,1998,19099000000
outlays,usaf,6.18,current,O.M.,1998,25131000000
outlays,usaf,6.18,current,Procurement,1998,15328000000
outlays,usaf,6.18,current,RDT.E,1998,14278000000
outlays,usaf,6.18,current,MILCON,1998,1570000000
outlays,usaf,6.18,current,family.housing,1998,1103000000
outlays,usaf,6.18,current,revolving.and.management,1998,33000000
outlays,usaf,6.18,constant,MILPERS,1998,35684000000
outlays,usaf,6.18,constant,O.M.,1998,43178000000
outlays,usaf,6.18,constant,Procurement,1998,23086000000
outlays,usaf,6.18,constant,RDT.E,1998,21596000000
outlays,usaf,6.18,constant,MILCON,1998,2371000000
outlays,usaf,6.18,constant,family.housing,1998,1691000000
outlays,usaf,6.18,constant,revolving.and.management,1998,50000000
outlays,usaf,6.18,current,MILPERS,1999,19366000000
outlays,usaf,6.18,current,O.M.,1999,27068000000
outlays,usaf,6.18,current,Procurement,1999,18209000000
outlays,usaf,6.18,current,RDT.E,1999,13732000000
outlays,usaf,6.18,current,MILCON,1999,1399000000
outlays,usaf,6.18,current,family.housing,1999,1058000000
outlays,usaf,6.18,current,revolving.and.management,1999,31000000
outlays,usaf,6.18,constant,MILPERS,1999,35078000000
outlays,usaf,6.18,constant,O.M.,1999,45543000000
outlays,usaf,6.18,constant,Procurement,1999,27097000000
outlays,usaf,6.18,constant,RDT.E,1999,20484000000
outlays,usaf,6.18,constant,MILCON,1999,2084000000
outlays,usaf,6.18,constant,family.housing,1999,1596000000
outlays,usaf,6.18,constant,revolving.and.management,1999,45000000
outlays,usaf,6.18,current,MILPERS,2000,20199000000
outlays,usaf,6.18,current,O.M.,2000,27299000000
outlays,usaf,6.18,current,Procurement,2000,18924000000
outlays,usaf,6.18,current,RDT.E,2000,14527000000
outlays,usaf,6.18,current,MILCON,2000,1228000000
outlays,usaf,6.18,current,family.housing,2000,1161000000
outlays,usaf,6.18,current,revolving.and.management,2000,28000000
outlays,usaf,6.18,constant,MILPERS,2000,34810000000
outlays,usaf,6.18,constant,O.M.,2000,45296000000
outlays,usaf,6.18,constant,Procurement,2000,27759000000
outlays,usaf,6.18,constant,RDT.E,2000,21310000000
outlays,usaf,6.18,constant,MILCON,2000,1805000000
outlays,usaf,6.18,constant,family.housing,2000,1727000000
outlays,usaf,6.18,constant,revolving.and.management,2000,41000000
outlays,usaf,6.18,current,MILPERS,2001,21022000000
outlays,usaf,6.18,current,O.M.,2001,30072000000
outlays,usaf,6.18,current,Procurement,2001,22143000000
outlays,usaf,6.18,current,RDT.E,2001,14313000000
outlays,usaf,6.18,current,MILCON,2001,1406000000
outlays,usaf,6.18,current,family.housing,2001,1085000000
outlays,usaf,6.18,current,revolving.and.management,2001,12000000
outlays,usaf,6.18,constant,MILPERS,2001,34995000000
outlays,usaf,6.18,constant,O.M.,2001,47102000000
outlays,usaf,6.18,constant,Procurement,2001,31962000000
outlays,usaf,6.18,constant,RDT.E,2001,20663000000
outlays,usaf,6.18,constant,MILCON,2001,2034000000
outlays,usaf,6.18,constant,family.housing,2001,1582000000
outlays,usaf,6.18,constant,revolving.and.management,2001,17000000
outlays,usaf,6.18,current,MILPERS,2002,24768000000
outlays,usaf,6.18,current,O.M.,2002,34294000000
outlays,usaf,6.18,current,Procurement,2002,23591000000
outlays,usaf,6.18,current,RDT.E,2002,14479000000
outlays,usaf,6.18,current,MILCON,2002,1795000000
outlays,usaf,6.18,current,family.housing,2002,1304000000
outlays,usaf,6.18,current,revolving.and.management,2002,34000000
outlays,usaf,6.18,constant,MILPERS,2002,38857000000
outlays,usaf,6.18,constant,O.M.,2002,52715000000
outlays,usaf,6.18,constant,Procurement,2002,33521000000
outlays,usaf,6.18,constant,RDT.E,2002,20656000000
outlays,usaf,6.18,constant,MILCON,2002,2552000000
outlays,usaf,6.18,constant,family.housing,2002,1876000000
outlays,usaf,6.18,constant,revolving.and.management,2002,49000000
outlays,usaf,6.18,current,MILPERS,2003,28676000000
outlays,usaf,6.18,current,O.M.,2003,43262000000
outlays,usaf,6.18,current,Procurement,2003,31666000000
outlays,usaf,6.18,current,RDT.E,2003,18935000000
outlays,usaf,6.18,current,MILCON,2003,1638000000
outlays,usaf,6.18,current,family.housing,2003,1569000000
outlays,usaf,6.18,current,revolving.and.management,2003,24000000
outlays,usaf,6.18,constant,MILPERS,2003,43703000000
outlays,usaf,6.18,constant,O.M.,2003,65415000000
outlays,usaf,6.18,constant,Procurement,2003,44118000000
outlays,usaf,6.18,constant,RDT.E,2003,26545000000
outlays,usaf,6.18,constant,MILCON,2003,2275000000
outlays,usaf,6.18,constant,family.housing,2003,2212000000
outlays,usaf,6.18,constant,revolving.and.management,2003,34000000
outlays,usaf,6.18,current,MILPERS,2004,29845000000
outlays,usaf,6.18,current,O.M.,2004,39539000000
outlays,usaf,6.18,current,Procurement,2004,32363000000
outlays,usaf,6.18,current,RDT.E,2004,20233000000
outlays,usaf,6.18,current,MILCON,2004,1853000000
outlays,usaf,6.18,current,family.housing,2004,1520000000
outlays,usaf,6.18,current,revolving.and.management,2004,0
outlays,usaf,6.18,constant,MILPERS,2004,44269000000
outlays,usaf,6.18,constant,O.M.,2004,57879000000
outlays,usaf,6.18,constant,Procurement,2004,44024000000
outlays,usaf,6.18,constant,RDT.E,2004,27674000000
outlays,usaf,6.18,constant,MILCON,2004,2508000000
outlays,usaf,6.18,constant,family.housing,2004,2086000000
outlays,usaf,6.18,constant,revolving.and.management,2004,0
outlays,usaf,6.18,current,MILPERS,2005,30590000000
outlays,usaf,6.18,current,O.M.,2005,41309000000
outlays,usaf,6.18,current,Procurement,2005,36086000000
outlays,usaf,6.18,current,RDT.E,2005,20478000000
outlays,usaf,6.18,current,MILCON,2005,1488000000
outlays,usaf,6.18,current,family.housing,2005,1722000000
outlays,usaf,6.18,current,revolving.and.management,2005,0
outlays,usaf,6.18,constant,MILPERS,2005,43987000000
outlays,usaf,6.18,constant,O.M.,2005,56043000000
outlays,usaf,6.18,constant,Procurement,2005,47824000000
outlays,usaf,6.18,constant,RDT.E,2005,27211000000
outlays,usaf,6.18,constant,MILCON,2005,1965000000
outlays,usaf,6.18,constant,family.housing,2005,2281000000
outlays,usaf,6.18,constant,revolving.and.management,2005,0
outlays,usaf,6.18,current,MILPERS,2006,31455000000
outlays,usaf,6.18,current,O.M.,2006,46569000000
outlays,usaf,6.18,current,Procurement,2006,35841000000
outlays,usaf,6.18,current,RDT.E,2006,22191000000
outlays,usaf,6.18,current,MILCON,2006,2328000000
outlays,usaf,6.18,current,family.housing,2006,2169000000
outlays,usaf,6.18,current,revolving.and.management,2006,312000000
outlays,usaf,6.18,constant,MILPERS,2006,43600000000
outlays,usaf,6.18,constant,O.M.,2006,60387000000
outlays,usaf,6.18,constant,Procurement,2006,46352000000
outlays,usaf,6.18,constant,RDT.E,2006,28679000000
outlays,usaf,6.18,constant,MILCON,2006,3008000000
outlays,usaf,6.18,constant,family.housing,2006,2811000000
outlays,usaf,6.18,constant,revolving.and.management,2006,405000000
outlays,usaf,6.18,current,MILPERS,2007,32262000000
outlays,usaf,6.18,current,O.M.,2007,48287000000
outlays,usaf,6.18,current,Procurement,2007,39882000000
outlays,usaf,6.18,current,RDT.E,2007,24492000000
outlays,usaf,6.18,current,MILCON,2007,2364000000
outlays,usaf,6.18,current,family.housing,2007,2018000000
outlays,usaf,6.18,current,revolving.and.management,2007,44000000
outlays,usaf,6.18,constant,MILPERS,2007,43653000000
outlays,usaf,6.18,constant,O.M.,2007,61302000000
outlays,usaf,6.18,constant,Procurement,2007,50524000000
outlays,usaf,6.18,constant,RDT.E,2007,30907000000
outlays,usaf,6.18,constant,MILCON,2007,3001000000
outlays,usaf,6.18,constant,family.housing,2007,2571000000
outlays,usaf,6.18,constant,revolving.and.management,2007,55000000
outlays,usaf,6.18,current,MILPERS,2008,32403000000
outlays,usaf,6.18,current,O.M.,2008,52271000000
outlays,usaf,6.18,current,Procurement,2008,43893000000
outlays,usaf,6.18,current,RDT.E,2008,26347000000
outlays,usaf,6.18,current,MILCON,2008,3104000000
outlays,usaf,6.18,current,family.housing,2008,1103000000
outlays,usaf,6.18,current,revolving.and.management,2008,608000000
outlays,usaf,6.18,constant,MILPERS,2008,42433000000
outlays,usaf,6.18,constant,O.M.,2008,63175000000
outlays,usaf,6.18,constant,Procurement,2008,54646000000
outlays,usaf,6.18,constant,RDT.E,2008,32620000000
outlays,usaf,6.18,constant,MILCON,2008,3880000000
outlays,usaf,6.18,constant,family.housing,2008,1369000000
outlays,usaf,6.18,constant,revolving.and.management,2008,751000000
outlays,usaf,6.18,current,MILPERS,2009,33435000000
outlays,usaf,6.18,current,O.M.,2009,55078000000
outlays,usaf,6.18,current,Procurement,2009,43550000000
outlays,usaf,6.18,current,RDT.E,2009,26767000000
outlays,usaf,6.18,current,MILCON,2009,3104000000
outlays,usaf,6.18,current,family.housing,2009,1128000000
outlays,usaf,6.18,current,revolving.and.management,2009,76000000
outlays,usaf,6.18,constant,MILPERS,2009,42379000000
outlays,usaf,6.18,constant,O.M.,2009,67574000000
outlays,usaf,6.18,constant,Procurement,2009,53433000000
outlays,usaf,6.18,constant,RDT.E,2009,32721000000
outlays,usaf,6.18,constant,MILCON,2009,3821000000
outlays,usaf,6.18,constant,family.housing,2009,1388000000
outlays,usaf,6.18,constant,revolving.and.management,2009,93000000
outlays,usaf,6.18,current,MILPERS,2010,35517000000
outlays,usaf,6.18,current,O.M.,2010,56249000000
outlays,usaf,6.18,current,Procurement,2010,41359000000
outlays,usaf,6.18,current,RDT.E,2010,27917000000
outlays,usaf,6.18,current,MILCON,2010,3305000000
outlays,usaf,6.18,current,family.housing,2010,620000000
outlays,usaf,6.18,current,revolving.and.management,2010,927000000
outlays,usaf,6.18,constant,MILPERS,2010,43486000000
outlays,usaf,6.18,constant,O.M.,2010,66737000000
outlays,usaf,6.18,constant,Procurement,2010,50035000000
outlays,usaf,6.18,constant,RDT.E,2010,33649000000
outlays,usaf,6.18,constant,MILCON,2010,4010000000
outlays,usaf,6.18,constant,family.housing,2010,749000000
outlays,usaf,6.18,constant,revolving.and.management,2010,1105000000
outlays,usaf,6.18,current,MILPERS,2011,36048000000
outlays,usaf,6.18,current,O.M.,2011,59159000000
outlays,usaf,6.18,current,Procurement,2011,42087000000
outlays,usaf,6.18,current,RDT.E,2011,27421000000
outlays,usaf,6.18,current,MILCON,2011,1783000000
outlays,usaf,6.18,current,family.housing,2011,709000000
outlays,usaf,6.18,current,revolving.and.management,2011,84000000
outlays,usaf,6.18,constant,MILPERS,2011,43737000000
outlays,usaf,6.18,constant,O.M.,2011,68264000000
outlays,usaf,6.18,constant,Procurement,2011,50053000000
outlays,usaf,6.18,constant,RDT.E,2011,32454000000
outlays,usaf,6.18,constant,MILCON,2011,2129000000
outlays,usaf,6.18,constant,family.housing,2011,836000000
outlays,usaf,6.18,constant,revolving.and.management,2011,99000000
outlays,usaf,6.18,current,MILPERS,2012,36557000000
outlays,usaf,6.18,current,O.M.,2012,57736000000
outlays,usaf,6.18,current,Procurement,2012,41011000000
outlays,usaf,6.18,current,RDT.E,2012,26631000000
outlays,usaf,6.18,current,MILCON,2012,1562000000
outlays,usaf,6.18,current,family.housing,2012,710000000
outlays,usaf,6.18,current,revolving.and.management,2012,77000000
outlays,usaf,6.18,constant,MILPERS,2012,43573000000
outlays,usaf,6.18,constant,O.M.,2012,65699000000
outlays,usaf,6.18,constant,Procurement,2012,48011000000
outlays,usaf,6.18,constant,RDT.E,2012,31021000000
outlays,usaf,6.18,constant,MILCON,2012,1838000000
outlays,usaf,6.18,constant,family.housing,2012,820000000
outlays,usaf,6.18,constant,revolving.and.management,2012,88000000
outlays,usaf,6.18,current,MILPERS,2013,35501000000
outlays,usaf,6.18,current,O.M.,2013,51932000000
outlays,usaf,6.18,current,Procurement,2013,34443000000
outlays,usaf,6.18,current,RDT.E,2013,23163000000
outlays,usaf,6.18,current,MILCON,2013,519000000
outlays,usaf,6.18,current,family.housing,2013,649000000
outlays,usaf,6.18,current,revolving.and.management,2013,55000000
outlays,usaf,6.18,constant,MILPERS,2013,41559000000
outlays,usaf,6.18,constant,O.M.,2013,57246000000
outlays,usaf,6.18,constant,Procurement,2013,39736000000
outlays,usaf,6.18,constant,RDT.E,2013,26603000000
outlays,usaf,6.18,constant,MILCON,2013,601000000
outlays,usaf,6.18,constant,family.housing,2013,735000000
outlays,usaf,6.18,constant,revolving.and.management,2013,64000000
outlays,usaf,6.18,current,MILPERS,2014,35877000000
outlays,usaf,6.18,current,O.M.,2014,55691000000
outlays,usaf,6.18,current,Procurement,2014,34977000000
outlays,usaf,6.18,current,RDT.E,2014,23824000000
outlays,usaf,6.18,current,MILCON,2014,1410000000
outlays,usaf,6.18,current,family.housing,2014,470000000
outlays,usaf,6.18,current,revolving.and.management,2014,144000000
outlays,usaf,6.18,constant,MILPERS,2014,41427000000
outlays,usaf,6.18,constant,O.M.,2014,61174000000
outlays,usaf,6.18,constant,Procurement,2014,39770000000
outlays,usaf,6.18,constant,RDT.E,2014,27011000000
outlays,usaf,6.18,constant,MILCON,2014,1612000000
outlays,usaf,6.18,constant,family.housing,2014,524000000
outlays,usaf,6.18,constant,revolving.and.management,2014,162000000
outlays,usaf,6.18,current,MILPERS,2015,34169000000
outlays,usaf,6.18,current,O.M.,2015,55351000000
outlays,usaf,6.18,current,Procurement,2015,38751000000
outlays,usaf,6.18,current,RDT.E,2015,23620000000
outlays,usaf,6.18,current,MILCON,2015,1282000000
outlays,usaf,6.18,current,family.housing,2015,325000000
outlays,usaf,6.18,current,revolving.and.management,2015,69000000
outlays,usaf,6.18,constant,MILPERS,2015,39012000000
outlays,usaf,6.18,constant,O.M.,2015,61147000000
outlays,usaf,6.18,constant,Procurement,2015,43450000000
outlays,usaf,6.18,constant,RDT.E,2015,26457000000
outlays,usaf,6.18,constant,MILCON,2015,1442000000
outlays,usaf,6.18,constant,family.housing,2015,356000000
outlays,usaf,6.18,constant,revolving.and.management,2015,77000000
outlays,usaf,6.18,current,MILPERS,2016,34570000000
outlays,usaf,6.18,current,O.M.,2016,56064000000
outlays,usaf,6.18,current,Procurement,2016,45740000000
