source.table,budget.type,deflator.type,military.dept,FY,amount
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1975,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1976,21398000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1976,28462000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1976,26446000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1976,11585000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1976,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1976,108507000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1976,138006000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1976,129910000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1976,49890000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1976,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1977,23919000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1977,30775000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1977,27915000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1977,12948000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1977,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1977,112422000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1977,138378000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1977,127158000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1977,52058000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1977,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1978,26019000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1978,33524000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1978,29217000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1978,14282000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1978,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1978,113386000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1978,139501000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1978,123969000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1978,53658000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1978,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1979,28770000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1979,37813000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1979,32277000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1979,16152000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1979,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1979,116783000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1979,145821000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1979,126867000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1979,56100000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1979,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1980,32601000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1980,42710000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1980,38976000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1980,18554000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1980,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1980,119779000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1980,146250000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1980,132897000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1980,57772000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1980,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1981,37620000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1981,50482000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1981,45157000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1981,22895000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1981,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1981,123483000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1981,153735000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1981,137422000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1981,63748000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1981,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1982,45281000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1982,59242000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1982,55676000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1982,24321000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1982,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1982,133204000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1982,163271000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1982,151640000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1982,64003000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1982,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1983,51520000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1983,67402000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1983,62894000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1983,23224000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1983,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1983,142438000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1983,176060000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1983,163236000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1983,58918000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1983,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1984,55655000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1984,70920000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1984,68620000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1984,25611000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1984,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1984,146863000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1984,178355000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1984,170939000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1984,62389000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1984,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1985,66708000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1985,84197000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1985,81988000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1985,12476000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1985,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1985,167348000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1985,203501000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1985,196520000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1985,28788000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1985,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1986,71107000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1986,88492000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1986,91188000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1986,14848000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1986,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1986,172366000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1986,208351000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1986,211819000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1986,33052000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1986,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1987,73855000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1987,90813000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1987,91144000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1987,18195000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1987,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1987,174119000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1987,207898000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1987,206967000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1987,38740000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1987,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1988,77427000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1988,94570000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1988,93060000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1988,16878000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1988,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1988,175357000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1988,209211000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1988,204909000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1988,34955000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1988,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1989,80121000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1989,101171000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1989,94676000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1989,18912000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1989,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1989,174094000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1989,214387000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1989,201020000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1989,37260000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1989,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1990,78213000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1990,97725000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1990,93546000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1990,20272000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1990,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1990,165893000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1990,202047000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1990,193401000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1990,38282000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1990,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1991,90654000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1991,102180000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1991,94510000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1991,-24954000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1991,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1991,180442000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1991,200066000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1991,183587000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1991,-39954000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1991,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1992,79501000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1992,96858000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1992,85019000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1992,25583000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1992,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1992,157228000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1992,186073000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1992,162649000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1992,44497000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1992,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1993,72584000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1993,94914000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1993,83802000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1993,27289000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1993,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1993,138395000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1993,176929000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1993,154443000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1993,57283000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1993,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1994,65350000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1994,85927000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1994,80289000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1994,37069000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1994,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1994,123086000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1994,156170000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1994,145212000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1994,73188000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1994,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1995,64079000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1995,85910000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1995,76799000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1995,33820000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1995,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1995,118288000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1995,152570000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1995,137837000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1995,66075000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1995,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1996,61682000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1996,79587000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1996,75378000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1996,36610000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1996,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1996,111549000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1996,139421000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1996,132111000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1996,69364000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1996,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1997,64857000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1997,82098000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1997,76622000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1997,34753000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1997,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1997,113469000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1997,139736000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1997,130476000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1997,64862000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1997,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1998,64586000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1998,78047000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1998,77906000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1998,35597000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1998,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1998,109548000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1998,129940000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1998,129004000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1998,65206000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1998,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,1999,65773000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,1999,78598000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,1999,79158000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,1999,37850000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,1999,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,1999,108692000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,1999,129287000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,1999,128962000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,1999,67498000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,1999,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2000,70617000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2000,87204000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2000,82092000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2000,41321000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2000,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2000,112800000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2000,138509000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2000,130505000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2000,71775000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2000,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2001,73854000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2001,90444000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2001,84827000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2001,41855000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2001,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2001,114470000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2001,139018000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2001,130123000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2001,72071000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2001,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2002,83324000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2002,98547000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2002,95561000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2002,54683000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2002,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2002,124844000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2002,147657000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2002,143192000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2002,89717000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2002,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2003,105248000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2003,112017000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2003,111559000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2003,58517000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2003,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2003,154412000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2003,165441000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2003,164869000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2003,92326000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2003,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2004,129039000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2004,120381000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2004,122162000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2004,64935000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2004,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2004,183497000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2004,172337000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2004,175035000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2004,98631000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2004,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2005,152113000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2005,126088000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2005,127939000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2005,68014000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2005,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2005,208353000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2005,172964000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2005,175269000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2005,99329000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2005,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2006,163357000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2006,132267000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2006,132706000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2006,70946000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2006,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2006,216614000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2006,175358000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2006,175093000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2006,100083000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2006,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2007,179413000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2007,139141000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2007,135262000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2007,75272000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2007,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2007,231444000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2007,179512000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2007,174101000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2007,102406000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2007,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2008,212565000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2008,152459000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2008,144983000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2008,84592000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2008,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2008,266231000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2008,190114000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2008,179753000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2008,110881000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2008,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2009,232384000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2009,158108000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2009,152307000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2009,93538000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2009,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2009,285062000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2009,194264000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2009,187144000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2009,119143000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2009,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2010,238625000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2010,166883000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2010,159505000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2010,101726000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2010,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2010,288339000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2010,201182000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2010,191816000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2010,126131000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2010,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2011,237225000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2011,170868000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2011,163085000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2011,106786000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2011,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2011,281353000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2011,201556000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2011,192078000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2011,129609000000
