budget.type,service,source.table,deflator.type,public.law.title,FY,amount
outlays,navy,6.23,current,revolving.and.management,1958,-125000000
outlays,navy,6.23,current,trust.receipts.and.other,1958,76000000
outlays,navy,6.23,constant,MILPERS,1958,53077000000
outlays,navy,6.23,constant,O.M.,1958,32272000000
outlays,navy,6.23,constant,Procurement,1958,36900000000
outlays,navy,6.23,constant,RDT.E,1958,7035000000
outlays,navy,6.23,constant,MILCON,1958,2888000000
outlays,navy,6.23,constant,family.housing,1958,0
outlays,navy,6.23,constant,revolving.and.management,1958,-890000000
outlays,navy,6.23,constant,trust.receipts.and.other,1958,542000000
outlays,navy,6.23,current,MILPERS,1959,3280000000
outlays,navy,6.23,current,O.M.,1959,2728000000
outlays,navy,6.23,current,Procurement,1959,4196000000
outlays,navy,6.23,current,RDT.E,1959,1148000000
outlays,navy,6.23,current,MILCON,1959,342000000
outlays,navy,6.23,current,family.housing,1959,0
outlays,navy,6.23,current,revolving.and.management,1959,69000000
outlays,navy,6.23,current,trust.receipts.and.other,1959,72000000
outlays,navy,6.23,constant,MILPERS,1959,51504000000
outlays,navy,6.23,constant,O.M.,1959,31852000000
outlays,navy,6.23,constant,Procurement,1959,40064000000
outlays,navy,6.23,constant,RDT.E,1959,9200000000
outlays,navy,6.23,constant,MILCON,1959,2494000000
outlays,navy,6.23,constant,family.housing,1959,0
outlays,navy,6.23,constant,revolving.and.management,1959,478000000
outlays,navy,6.23,constant,trust.receipts.and.other,1959,502000000
outlays,navy,6.23,current,MILPERS,1960,3226000000
outlays,navy,6.23,current,O.M.,1960,2664000000
outlays,navy,6.23,current,Procurement,1960,4086000000
outlays,navy,6.23,current,RDT.E,1960,1457000000
outlays,navy,6.23,current,MILCON,1960,290000000
outlays,navy,6.23,current,family.housing,1960,0
outlays,navy,6.23,current,revolving.and.management,1960,-78000000
outlays,navy,6.23,current,trust.receipts.and.other,1960,82000000
outlays,navy,6.23,constant,MILPERS,1960,50077000000
outlays,navy,6.23,constant,O.M.,1960,30282000000
outlays,navy,6.23,constant,Procurement,1960,40735000000
outlays,navy,6.23,constant,RDT.E,1960,11421000000
outlays,navy,6.23,constant,MILCON,1960,2137000000
outlays,navy,6.23,constant,family.housing,1960,0
outlays,navy,6.23,constant,revolving.and.management,1960,-552000000
outlays,navy,6.23,constant,trust.receipts.and.other,1960,576000000
outlays,navy,6.23,current,MILPERS,1961,3252000000
outlays,navy,6.23,current,O.M.,1961,2709000000
outlays,navy,6.23,current,Procurement,1961,4641000000
outlays,navy,6.23,current,RDT.E,1961,1435000000
outlays,navy,6.23,current,MILCON,1961,277000000
outlays,navy,6.23,current,family.housing,1961,0
outlays,navy,6.23,current,revolving.and.management,1961,-99000000
outlays,navy,6.23,current,trust.receipts.and.other,1961,19000000
outlays,navy,6.23,constant,MILPERS,1961,49991000000
outlays,navy,6.23,constant,O.M.,1961,28970000000
outlays,navy,6.23,constant,Procurement,1961,44443000000
outlays,navy,6.23,constant,RDT.E,1961,11003000000
outlays,navy,6.23,constant,MILCON,1961,1991000000
outlays,navy,6.23,constant,family.housing,1961,0
outlays,navy,6.23,constant,revolving.and.management,1961,-681000000
outlays,navy,6.23,constant,trust.receipts.and.other,1961,131000000
outlays,navy,6.23,current,MILPERS,1962,3417000000
outlays,navy,6.23,current,O.M.,1962,2953000000
outlays,navy,6.23,current,Procurement,1962,5215000000
outlays,navy,6.23,current,RDT.E,1962,1364000000
outlays,navy,6.23,current,MILCON,1962,145000000
outlays,navy,6.23,current,family.housing,1962,0
outlays,navy,6.23,current,revolving.and.management,1962,68000000
outlays,navy,6.23,current,trust.receipts.and.other,1962,30000000
outlays,navy,6.23,constant,MILPERS,1962,52931000000
outlays,navy,6.23,constant,O.M.,1962,31260000000
outlays,navy,6.23,constant,Procurement,1962,49140000000
outlays,navy,6.23,constant,RDT.E,1962,10614000000
outlays,navy,6.23,constant,MILCON,1962,1076000000
outlays,navy,6.23,constant,family.housing,1962,0
outlays,navy,6.23,constant,revolving.and.management,1962,472000000
outlays,navy,6.23,constant,trust.receipts.and.other,1962,209000000
outlays,navy,6.23,current,MILPERS,1963,3486000000
outlays,navy,6.23,current,O.M.,1963,3055000000
outlays,navy,6.23,current,Procurement,1963,6584000000
outlays,navy,6.23,current,RDT.E,1963,1429000000
outlays,navy,6.23,current,MILCON,1963,196000000
outlays,navy,6.23,current,family.housing,1963,0
outlays,navy,6.23,current,revolving.and.management,1963,-745000000
outlays,navy,6.23,current,trust.receipts.and.other,1963,-32000000
outlays,navy,6.23,constant,MILPERS,1963,53227000000
outlays,navy,6.23,constant,O.M.,1963,30759000000
outlays,navy,6.23,constant,Procurement,1963,62036000000
outlays,navy,6.23,constant,RDT.E,1963,11013000000
outlays,navy,6.23,constant,MILCON,1963,1439000000
outlays,navy,6.23,constant,family.housing,1963,0
outlays,navy,6.23,constant,revolving.and.management,1963,-5176000000
outlays,navy,6.23,constant,trust.receipts.and.other,1963,-222000000
outlays,navy,6.23,current,MILPERS,1964,3833000000
outlays,navy,6.23,current,O.M.,1964,3071000000
outlays,navy,6.23,current,Procurement,1964,6042000000
outlays,navy,6.23,current,RDT.E,1964,1578000000
outlays,navy,6.23,current,MILCON,1964,190000000
outlays,navy,6.23,current,family.housing,1964,0
outlays,navy,6.23,current,revolving.and.management,1964,-195000000
outlays,navy,6.23,current,trust.receipts.and.other,1964,-54000000
outlays,navy,6.23,constant,MILPERS,1964,54237000000
outlays,navy,6.23,constant,O.M.,1964,30651000000
outlays,navy,6.23,constant,Procurement,1964,55169000000
outlays,navy,6.23,constant,RDT.E,1964,12037000000
outlays,navy,6.23,constant,MILCON,1964,1389000000
outlays,navy,6.23,constant,family.housing,1964,0
outlays,navy,6.23,constant,revolving.and.management,1964,-1348000000
outlays,navy,6.23,constant,trust.receipts.and.other,1964,-374000000
outlays,navy,6.23,current,MILPERS,1965,4021000000
outlays,navy,6.23,current,O.M.,1965,3370000000
outlays,navy,6.23,current,Procurement,1965,4933000000
outlays,navy,6.23,current,RDT.E,1965,1294000000
outlays,navy,6.23,current,MILCON,1965,252000000
outlays,navy,6.23,current,family.housing,1965,0
outlays,navy,6.23,current,revolving.and.management,1965,-470000000
outlays,navy,6.23,current,trust.receipts.and.other,1965,-60000000
outlays,navy,6.23,constant,MILPERS,1965,54995000000
outlays,navy,6.23,constant,O.M.,1965,31718000000
outlays,navy,6.23,constant,Procurement,1965,43868000000
outlays,navy,6.23,constant,RDT.E,1965,9914000000
outlays,navy,6.23,constant,MILCON,1965,1796000000
outlays,navy,6.23,constant,family.housing,1965,0
outlays,navy,6.23,constant,revolving.and.management,1965,-3217000000
outlays,navy,6.23,constant,trust.receipts.and.other,1965,-411000000
outlays,navy,6.23,current,MILPERS,1966,4639000000
outlays,navy,6.23,current,O.M.,1966,4057000000
outlays,navy,6.23,current,Procurement,1966,5237000000
outlays,navy,6.23,current,RDT.E,1966,1407000000
outlays,navy,6.23,current,MILCON,1966,452000000
outlays,navy,6.23,current,family.housing,1966,0
outlays,navy,6.23,current,revolving.and.management,1966,235000000
outlays,navy,6.23,current,trust.receipts.and.other,1966,-65000000
outlays,navy,6.23,constant,MILPERS,1966,58224000000
outlays,navy,6.23,constant,O.M.,1966,36094000000
outlays,navy,6.23,constant,Procurement,1966,43091000000
outlays,navy,6.23,constant,RDT.E,1966,10414000000
outlays,navy,6.23,constant,MILCON,1966,3070000000
outlays,navy,6.23,constant,family.housing,1966,0
outlays,navy,6.23,constant,revolving.and.management,1966,1556000000
outlays,navy,6.23,constant,trust.receipts.and.other,1966,-431000000
outlays,navy,6.23,current,MILPERS,1967,5232000000
outlays,navy,6.23,current,O.M.,1967,5058000000
outlays,navy,6.23,current,Procurement,1967,6485000000
outlays,navy,6.23,current,RDT.E,1967,1791000000
outlays,navy,6.23,current,MILCON,1967,523000000
outlays,navy,6.23,current,family.housing,1967,0
outlays,navy,6.23,current,revolving.and.management,1967,202000000
outlays,navy,6.23,current,trust.receipts.and.other,1967,-45000000
outlays,navy,6.23,constant,MILPERS,1967,62566000000
outlays,navy,6.23,constant,O.M.,1967,42809000000
outlays,navy,6.23,constant,Procurement,1967,49429000000
outlays,navy,6.23,constant,RDT.E,1967,12602000000
outlays,navy,6.23,constant,MILCON,1967,3434000000
outlays,navy,6.23,constant,family.housing,1967,0
outlays,navy,6.23,constant,revolving.and.management,1967,1294000000
outlays,navy,6.23,constant,trust.receipts.and.other,1967,-288000000
outlays,navy,6.23,current,MILPERS,1968,5721000000
outlays,navy,6.23,current,O.M.,1968,5164000000
outlays,navy,6.23,current,Procurement,1968,7992000000
outlays,navy,6.23,current,RDT.E,1968,2003000000
outlays,navy,6.23,current,MILCON,1968,93000000
outlays,navy,6.23,current,family.housing,1968,0
outlays,navy,6.23,current,revolving.and.management,1968,1134000000
outlays,navy,6.23,current,trust.receipts.and.other,1968,-35000000
outlays,navy,6.23,constant,MILPERS,1968,64784000000
outlays,navy,6.23,constant,O.M.,1968,42970000000
outlays,navy,6.23,constant,Procurement,1968,57104000000
outlays,navy,6.23,constant,RDT.E,1968,13616000000
outlays,navy,6.23,constant,MILCON,1968,688000000
outlays,navy,6.23,constant,family.housing,1968,0
outlays,navy,6.23,constant,revolving.and.management,1968,7017000000
outlays,navy,6.23,constant,trust.receipts.and.other,1968,-215000000
outlays,navy,6.23,current,MILPERS,1969,6143000000
outlays,navy,6.23,current,O.M.,1969,5757000000
outlays,navy,6.23,current,Procurement,1969,8523000000
outlays,navy,6.23,current,RDT.E,1969,2045000000
outlays,navy,6.23,current,MILCON,1969,425000000
outlays,navy,6.23,current,family.housing,1969,0
outlays,navy,6.23,current,revolving.and.management,1969,-350000000
outlays,navy,6.23,current,trust.receipts.and.other,1969,-38000000
outlays,navy,6.23,constant,MILPERS,1969,65597000000
outlays,navy,6.23,constant,O.M.,1969,44918000000
outlays,navy,6.23,constant,Procurement,1969,59703000000
outlays,navy,6.23,constant,RDT.E,1969,13520000000
outlays,navy,6.23,constant,MILCON,1969,2659000000
outlays,navy,6.23,constant,family.housing,1969,0
outlays,navy,6.23,constant,revolving.and.management,1969,-2099000000
outlays,navy,6.23,constant,trust.receipts.and.other,1969,-230000000
outlays,navy,6.23,current,MILPERS,1970,6671000000
outlays,navy,6.23,current,O.M.,1970,5553000000
outlays,navy,6.23,current,Procurement,1970,7945000000
outlays,navy,6.23,current,RDT.E,1970,2084000000
outlays,navy,6.23,current,MILCON,1970,333000000
outlays,navy,6.23,current,family.housing,1970,0
outlays,navy,6.23,current,revolving.and.management,1970,-45000000
outlays,navy,6.23,current,trust.receipts.and.other,1970,-35000000
outlays,navy,6.23,constant,MILPERS,1970,63146000000
outlays,navy,6.23,constant,O.M.,1970,40889000000
outlays,navy,6.23,constant,Procurement,1970,53066000000
outlays,navy,6.23,constant,RDT.E,1970,12991000000
outlays,navy,6.23,constant,MILCON,1970,2001000000
outlays,navy,6.23,constant,family.housing,1970,0
outlays,navy,6.23,constant,revolving.and.management,1970,-260000000
outlays,navy,6.23,constant,trust.receipts.and.other,1970,-203000000
outlays,navy,6.23,current,MILPERS,1971,6407000000
outlays,navy,6.23,current,O.M.,1971,5493000000
outlays,navy,6.23,current,Procurement,1971,7300000000
outlays,navy,6.23,current,RDT.E,1971,2405000000
outlays,navy,6.23,current,MILCON,1971,310000000
outlays,navy,6.23,current,family.housing,1971,0
outlays,navy,6.23,current,revolving.and.management,1971,166000000
outlays,navy,6.23,current,trust.receipts.and.other,1971,-30000000
outlays,navy,6.23,constant,MILPERS,1971,56635000000
outlays,navy,6.23,constant,O.M.,1971,37965000000
outlays,navy,6.23,constant,Procurement,1971,46188000000
outlays,navy,6.23,constant,RDT.E,1971,14094000000
outlays,navy,6.23,constant,MILCON,1971,1768000000
outlays,navy,6.23,constant,family.housing,1971,0
outlays,navy,6.23,constant,revolving.and.management,1971,914000000
outlays,navy,6.23,constant,trust.receipts.and.other,1971,-164000000
outlays,navy,6.23,current,MILPERS,1972,6748000000
outlays,navy,6.23,current,O.M.,1972,5689000000
outlays,navy,6.23,current,Procurement,1972,7135000000
outlays,navy,6.23,current,RDT.E,1972,2427000000
outlays,navy,6.23,current,MILCON,1972,343000000
outlays,navy,6.23,current,family.housing,1972,0
outlays,navy,6.23,current,revolving.and.management,1972,27000000
outlays,navy,6.23,current,trust.receipts.and.other,1972,-33000000
outlays,navy,6.23,constant,MILPERS,1972,52436000000
outlays,navy,6.23,constant,O.M.,1972,38266000000
outlays,navy,6.23,constant,Procurement,1972,42491000000
outlays,navy,6.23,constant,RDT.E,1972,13588000000
outlays,navy,6.23,constant,MILCON,1972,1872000000
outlays,navy,6.23,constant,family.housing,1972,0
outlays,navy,6.23,constant,revolving.and.management,1972,141000000
outlays,navy,6.23,constant,trust.receipts.and.other,1972,-174000000
outlays,navy,6.23,current,MILPERS,1973,7194000000
outlays,navy,6.23,current,O.M.,1973,5687000000
outlays,navy,6.23,current,Procurement,1973,7028000000
outlays,navy,6.23,current,RDT.E,1973,2404000000
outlays,navy,6.23,current,MILCON,1973,395000000
outlays,navy,6.23,current,family.housing,1973,0
outlays,navy,6.23,current,revolving.and.management,1973,-202000000
outlays,navy,6.23,current,trust.receipts.and.other,1973,-35000000
outlays,navy,6.23,constant,MILPERS,1973,50450000000
outlays,navy,6.23,constant,O.M.,1973,36502000000
outlays,navy,6.23,constant,Procurement,1973,39941000000
outlays,navy,6.23,constant,RDT.E,1973,12789000000
outlays,navy,6.23,constant,MILCON,1973,2050000000
outlays,navy,6.23,constant,family.housing,1973,0
outlays,navy,6.23,constant,revolving.and.management,1973,-1032000000
outlays,navy,6.23,constant,trust.receipts.and.other,1973,-178000000
outlays,navy,6.23,current,MILPERS,1974,7337000000
outlays,navy,6.23,current,O.M.,1974,6511000000
outlays,navy,6.23,current,Procurement,1974,7027000000
outlays,navy,6.23,current,RDT.E,1974,2623000000
outlays,navy,6.23,current,MILCON,1974,414000000
outlays,navy,6.23,current,family.housing,1974,0
outlays,navy,6.23,current,revolving.and.management,1974,110000000
outlays,navy,6.23,current,trust.receipts.and.other,1974,-38000000
outlays,navy,6.23,constant,MILPERS,1974,48231000000
outlays,navy,6.23,constant,O.M.,1974,37563000000
outlays,navy,6.23,constant,Procurement,1974,36860000000
outlays,navy,6.23,constant,RDT.E,1974,13100000000
outlays,navy,6.23,constant,MILCON,1974,2020000000
outlays,navy,6.23,constant,family.housing,1974,0
outlays,navy,6.23,constant,revolving.and.management,1974,530000000
outlays,navy,6.23,constant,trust.receipts.and.other,1974,-183000000
outlays,navy,6.23,current,MILPERS,1975,7883000000
outlays,navy,6.23,current,O.M.,1975,8044000000
outlays,navy,6.23,current,Procurement,1975,8057000000
outlays,navy,6.23,current,RDT.E,1975,3021000000
outlays,navy,6.23,current,MILCON,1975,517000000
outlays,navy,6.23,current,family.housing,1975,0
outlays,navy,6.23,current,revolving.and.management,1975,-87000000
outlays,navy,6.23,current,trust.receipts.and.other,1975,-41000000
outlays,navy,6.23,constant,MILPERS,1975,47809000000
outlays,navy,6.23,constant,O.M.,1975,41695000000
outlays,navy,6.23,constant,Procurement,1975,38372000000
outlays,navy,6.23,constant,RDT.E,1975,13216000000
outlays,navy,6.23,constant,MILCON,1975,2203000000
outlays,navy,6.23,constant,family.housing,1975,0
outlays,navy,6.23,constant,revolving.and.management,1975,-363000000
outlays,navy,6.23,constant,trust.receipts.and.other,1975,-171000000
outlays,navy,6.23,current,MILPERS,1976,7899000000
outlays,navy,6.23,current,O.M.,1976,8712000000
outlays,navy,6.23,current,Procurement,1976,8032000000
outlays,navy,6.23,current,RDT.E,1976,3215000000
outlays,navy,6.23,current,MILCON,1976,675000000
outlays,navy,6.23,current,family.housing,1976,0
outlays,navy,6.23,current,revolving.and.management,1976,-25000000
outlays,navy,6.23,current,trust.receipts.and.other,1976,-45000000
outlays,navy,6.23,constant,MILPERS,1976,45728000000
outlays,navy,6.23,constant,O.M.,1976,41356000000
outlays,navy,6.23,constant,Procurement,1976,35422000000
outlays,navy,6.23,constant,RDT.E,1976,13095000000
outlays,navy,6.23,constant,MILCON,1976,2678000000
outlays,navy,6.23,constant,family.housing,1976,0
outlays,navy,6.23,constant,revolving.and.management,1976,-96000000
outlays,navy,6.23,constant,trust.receipts.and.other,1976,-177000000
outlays,navy,6.23,current,MILPERS,1977,8182000000
outlays,navy,6.23,current,O.M.,1977,9895000000
outlays,navy,6.23,current,Procurement,1977,8484000000
outlays,navy,6.23,current,RDT.E,1977,3481000000
outlays,navy,6.23,current,MILCON,1977,692000000
